Country,Latitude,Longitude,SiteID,Elevation,SiteName,distance_lakes_europeDistance,distance_lakesDistance,distance_rivers_europeDistance,distance_rivers_lake_centerlinesDistance,distance_landDistance
Great Britain,52.0567,-0.831615,S6462,0,Lanting,4.82109712203,5.80825611758,0.0184481062714,5.80825611758,1.18205548653
Great Britain,53.0979,-2.28677,S6463,126,Lawton,3.71756678716,4.24833348862,1.11803279898,4.24833348862,0.484806551317
Great Britain,51.1538,-1.4323,S6464,98,Leckford Estate,3.79938457695,5.92747833239,0.843798555107,5.92747833239,0.238097425438
Great Britain,58.7884,-2.94971,S6465,0,Liddle Far,1.64554973775,1.97160462844,2.21374378468,1.97160462844,0.0251450850068
Great Britain,53.1151,-1.77438,S6466,16,Liffs Low,4.03381444577,4.72641024899,0.992995728188,4.72641024899,0.955189675457
Great Britain,53.3209,-2.27025,S6467,102,Lindow Moss,3.55236959645,4.19135014649,1.07771369231,4.19135014649,0.430639307309
Great Britain,51.7737,1.10973,S6468,4,Lion Point,4.51551398409,3.90436188671,1.13224888046,3.90436188671,0.0269223030218
Great Britain,52.538,0.35796,S6469,1,Littleport,5.13533305134,4.61319301019,0.0629280517734,4.61319301019,0.231907113517
Great Britain,52.3565,0.257215,S6470,1,Little Thetford,5.25185877098,4.71093737675,0.137942104613,4.71093737675,0.431108157688
Great Britain,51.7856,0.472214,S6471,39,Little Waltham,5.08855228132,4.53387000866,0.725908124074,4.53387000866,0.235668579908
Great Britain,53.218,-4.10751,S6472,90,Llandegai,2.35492489158,2.55482472567,1.05631782476,2.55482472567,0.0213472480662
Great Britain,56.4141,-3.53347,S6473,0,Loanleven,0.510577463271,1.25233826181,0.0806006960268,1.25233826181,0.215448546526
Great Britain,55.1052,-3.56602,S6474,380,Locharbriggs,1.35710986014,2.28519029809,0.346634831631,2.28519029809,0.109863432497
Great Britain,56.3882,-5.4186,S6475,484,Loch Nell,0.180174054736,0.701565395099,0.683331369249,0.701565395099,0.0369822146443
Great Britain,51.7507,0.706514,S6476,7,Loftsfarm,4.9121690842,4.30652619101,0.892098409648,4.30652619101,0.0267120264301
Great Britain,53.6097,-1.98941,S6477,8,Lominot,3.52979822338,4.38560864282,0.774635351117,4.38560864282,0.755740104136
Great Britain,50.8742,-0.676633,S6478,0,Long Down,3.75888833048,5.83984755268,1.12537332325,5.83984755268,0.120747181536
Great Britain,52.5521,-2.85404,S6479,137,Long Mynd,3.65640874319,3.97160037841,0.458973935317,3.97160037841,0.721494384247
Great Britain,51.7325,-5.11684,S6480,99,Longstone Field,1.9509646894,3.02537990765,1.74394600908,3.02537990765,0.0354599506486
Great Britain,52.539,-0.267775,S6481,0,Longville,5.45761322349,5.23859890137,0.224665351412,5.23859890137,0.445007767151
Great Britain,54.091,-0.284322,S6482,0,Low Claythorpe,4.48769910936,5.21618924051,0.589816573863,5.21618924051,0.0858514779372
Great Britain,53.3498,-1.8077,S6483,9,Mam Tor,3.84167692932,4.62673180906,0.861331175913,4.62673180906,0.892082219585
Great Britain,54.154,-2.76895,S6484,372,Manor Farm,2.59581919513,3.51152139028,0.609675906773,3.51152139028,0.0394980569142
Great Britain,51.5394,-0.501686,S6485,0,Mansfield Farm,4.44160844383,5.53267375672,0.595939753747,5.53267375672,0.74039267958
Great Britain,51.3367,1.37569,S6486,39,Manston,4.23308632985,3.73837438147,1.1833774193,3.73837438147,0.0100586480205
Great Britain,51.4963,0.276403,S6487,4,Mar Dyke,4.74007391731,4.77257135315,0.88358661207,4.77257135315,0.116433776152
Great Britain,50.7073,-2.43766,S6488,23,Maumbury Rings,3.28650711851,5.43986269551,0.937754435073,5.43986269551,0.0698021919427
Great Britain,51.6975,0.767002,S6489,2,Maylandsea,4.8664023894,4.25477445498,0.971093119069,4.25477445498,0.00788819396313
Great Britain,51.1758,-2.79402,S6490,104,Meare,3.79423249098,4.85851026262,0.459442459183,4.85851026262,0.212053285992
Great Britain,51.1469,-2.81497,S6491,105,Meare Heath,3.76913551257,4.86314729969,0.493193266175,4.86314729969,0.200330475964
Great Britain,51.174,-2.80115,S6492,82,Meare Lake,3.79360176008,4.85454825784,0.463207067519,4.85454825784,0.205487207388
Great Britain,52.8268,-3.4502,S6493,82,Melangell Church,3.02839478491,3.31952619405,0.388449743982,3.31952619405,0.48087586891
Great Britain,52.6877,-2.75163,S6494,64,Meole Brace,3.73834450165,3.99383312938,0.613761161121,3.99383312938,0.609515502182
Great Britain,52.4185,-1.98088,S6495,153,Merritts Brook,4.44469133461,4.801739954,0.758646530408,4.801739954,0.760481990385
Great Britain,52.5436,0.434965,S6496,2,Methwold Severals,5.05812469679,4.53644891668,0.108509706593,4.53644891668,0.230368699317
Great Britain,52.8652,-4.62234,S6497,395,Meyllteyrn,1.86082882483,2.3693293966,1.30296496499,2.3693293966,0.052547925744
Great Britain,51.1249,-1.25257,S6498,74,Micheldever Wood,3.81114635564,6.09132497134,0.838530581732,6.09132497134,0.266570015193
Great Britain,56.6495,-2.60348,S6499,0,Middle Brighty Farm,1.41181763741,1.87953468829,0.773836732199,1.87953468829,0.100605960062
Great Britain,50.7072,-2.46316,S6500,22,Middle Farm,3.28844396334,5.4216877293,0.93198209559,5.4216877293,0.0748225233469
Great Britain,57.8873,-4.32786,S6501,0,Migdale,0.179127844011,0.493211868673,1.18622251075,0.493211868673,0.0176673625649
Great Britain,50.8566,-0.226685,S6502,0,Mile Oak,3.93625138052,5.41106004593,1.29855542282,5.41106004593,0.0319204013916
Great Britain,55.5951,-2.09681,S6503,0,Milfield South,2.15846689166,2.86119548567,0.136313816248,2.86119548567,0.214260419117
Great Britain,55.5285,-1.86059,S6504,0,Millstone Hill,2.39938323717,3.08906774888,0.321433544298,3.08906774888,0.113317591309
Great Britain,51.3185,-1.71298,S6505,98,Milton Hill Farm,3.91709206611,5.60332574904,0.830976597745,5.60332574904,0.470174381693
Great Britain,52.051,-0.804045,S6506,0,Milton Keynes,4.82346477589,5.78103944209,0.0290380375542,5.78103944209,1.16665592384
Great Britain,51.75,-1.43354,S6507,138,Mingie Ditch,4.38506633387,5.60261407646,0.325337429756,5.60261407646,0.832489567502
Great Britain,52.8583,-4.10877,S6508,311,Mochras,2.37052587993,2.76282037319,0.83038484867,2.76282037319,0.0163150758503
Great Britain,50.9559,0.734104,S6509,12,Mockbeggar Rye,4.4634068448,4.46425142472,1.19942359429,4.46425142472,0.0378095601138
Great Britain,51.8691,-3.46131,S6510,104,Modrydd,3.26166694575,3.8977891157,0.26060810444,3.8977891157,0.434177648665
Great Britain,52.8647,-4.05468,S6511,134,Moel Gerddi Ardudwy,2.4234582762,2.80134667076,0.787416510876,2.80134667076,0.0552782054702
Great Britain,51.4608,-0.272471,S6512,0,Mortla,4.45758568857,5.31906000056,0.696743718408,5.31906000056,0.62952618697
Great Britain,56.4206,-2.86412,S6513,0,Morton,1.16175702559,1.75517327079,0.462604156596,1.75517327079,0.0256225389062
Great Britain,54.4852,-2,S6514,399,Moss Mire,2.91085218562,3.716244288,0.106176273244,3.716244288,0.762485502354
Great Britain,51.6665,-1.15548,S6515,80,Mount Farm,4.36018335674,5.88512555769,0.295807701049,5.88512555769,0.809641351834
Great Britain,51.5035,0.413682,S6516,29,Mucking,4.8161866091,4.63633341501,0.935248284898,4.63633341501,0.0375426701767
Great Britain,55.7398,-2.05575,S6517,0,Murton High Crags,2.13354233143,2.80682460756,0.0393604179348,2.80682460756,0.06876371136
Great Britain,55.9793,-3.66048,S6518,49,Myerhaed,0.700881443969,1.52066327058,0.47304299868,1.52066327058,0.0311895431194
Great Britain,52.8373,-4.62214,S6519,444,Mynydd Rhiw lleyn,1.86548298928,2.38882446647,1.29400536707,2.38882446647,0.027152688633
Great Britain,50.2693,-5.26166,S6520,0,Nancecuke,3.10926039316,4.01260321948,2.6422972136,4.01260321948,0.0554558581216
Great Britain,51.704,-3.57177,S6521,38,Nant,3.23074704045,3.9327216668,0.459028630589,3.9327216668,0.243193707978
Great Britain,53.3373,-3.39686,S6522,51,Nant Hall,2.93330894227,3.12889007148,0.89422914759,3.12889007148,0.0282842712475
Great Britain,51.218,-1.84535,S6523,128,Netheravon,3.80315453145,5.55656785116,0.912115786181,5.55656785116,0.483210068707
Great Britain,51.5661,-3.99438,S6524,9,Newton Cliffs,2.93111706257,3.75486423366,0.831359443442,3.75486423366,0.01372976329
Great Britain,53.7136,-0.498252,S6525,0,North Ferriby,4.54046462329,5.30476822167,0.228586255982,5.30476822167,0.0122580032632
Great Britain,56.3261,-3.73696,S6526,39,North Mains,0.380431826876,1.19841858868,0.302239366231,1.19841858868,0.228341465792
Great Britain,51.9337,-1.80363,S6527,120,Oak Cow Common,4.51976152611,5.19051561074,0.618522213425,5.19051561074,0.601530931208
Great Britain,52.6759,-0.717531,S6528,0,Oakham,5.0973959817,5.69382936356,0.479070374915,5.69382936356,0.757637943401
Great Britain,54.107,-0.404517,S6529,0,Octon Wold,4.37923749468,5.11310788013,0.518449911861,5.11310788013,0.141782323189
Great Britain,51.2645,-1.70758,S6530,106,Old Coach Road,3.8641633659,5.6393237621,0.870136036491,5.6393237621,0.422030261
Great Britain,51.707,-0.322447,S6531,0,Old Parkbury,4.66381842276,5.33208472863,0.445761453593,5.33208472863,0.751183473347
Great Britain,55.5672,-2.11259,S6532,0,Old Yeavering,2.1575093559,2.86635793494,0.151282430242,2.86635793494,0.246185653522
Great Britain,58.0169,-4.41586,S6533,0,Ord North,0.0224748859841,0.626691652569,1.32087205293,0.626691652569,0.111134371371
Great Britain,52.5562,-0.284334,S6534,0,Orton Gravel Complex,5.46793032533,5.25572732395,0.247261080391,5.25572732395,0.442557671311
Great Britain,51.309,0.195376,S6535,68,Otford,4.53738404613,4.88948537424,1.00277154728,4.88948537424,0.237795979394
Great Britain,50.8183,-2.0371,S6536,0,Pamphill Lodge farm,3.3913526177,5.66088939701,1.01627856757,5.66088939701,0.0783823098664
Great Britain,51.9208,-4.74437,S6537,363,Parc Maen,2.11102264967,3.03193009162,1.33828272536,3.03193009162,0.131779847473
Great Britain,52.2514,-1.57222,S6538,104,Park Farm,4.82399564682,5.24196570735,0.483600372208,5.24196570735,0.941584930901
Great Britain,54.8809,-4.07493,S6539,69,Park of Tongland,1.24738813226,2.17142407655,0.814579675907,2.17142407655,0.0505567898506
Great Britain,51.8331,-2.11031,S6540,69,Peak Camp,4.40348292179,4.98407864052,0.499718198288,4.98407864052,0.279539959934
Great Britain,50.4458,-4.03261,S6541,0,peatmonolith,3.53501666368,4.66403199566,1.77781715294,4.66403199566,0.10430957051
Great Britain,51.8838,-3.43564,S6542,227,Pen Fan,3.27959551062,3.90689593048,0.235462432248,3.90689593048,0.463096986494
Great Britain,51.6836,-3.40614,S6543,45,Penrhiwcradoc,3.38847341015,4.06496896884,0.392393587358,4.06496896884,0.309886495672
Great Britain,50.3087,-4.7853,S6544,120,Pentewan Valley,3.29063121989,4.35997183571,2.30291813673,4.35997183571,0.0219096439953
Great Britain,51.9759,-3.23618,S6545,15,Pen Wyrlod,3.43191370499,3.99797290409,0.0688188418967,3.99797290409,0.487610448206
Great Britain,50.7595,-2.43248,S6546,0,Piddle Down,3.33817488823,5.40732348387,0.888555647835,5.40732348387,0.118922761909
Great Britain,54.4557,-3.1215,S6547,516,Pike of Stickle,2.13596087635,3.07213904173,0.887425841859,3.07213904173,0.210965703848
Great Britain,53.5649,-2.90602,S6548,435,Pilling,2.97451405893,3.5118552893,1.10420628657,3.5118552893,0.143376490402
Great Britain,53.2609,-1.20087,S6549,34,Pinhole Cave,4.34883014902,5.17280743833,0.547711546437,5.17280743833,0.646852249668
Great Britain,52.4318,-4.02125,S6551,222,Plas Gogerddan,2.54334799306,3.1050359991,0.628845294329,3.1050359991,0.061500498372
Great Britain,52.4707,-3.72558,S6552,133,Plynlimon,2.81864063947,3.30475353783,0.337071867114,3.30475353783,0.235264045702
Great Britain,50.0099,-5.14213,S6553,0,Poldowrian,3.39475556013,4.27451939307,2.76065694069,4.27451939307,0.00439141207358
Great Britain,51.5188,-3.56395,S6554,51,Pond Cairn,3.32452411719,4.0718580304,0.608717703455,4.0718580304,0.083696812962
Great Britain,51.704,-4.0393,S6555,139,Pontardulais,2.82033944966,3.61940957937,0.770953407282,3.61940957937,0.0419790828866
Great Britain,50.7486,-1.91919,S6556,0,Poole Barrow,3.32915882152,5.7958279331,1.14504361358,5.7958279331,0.0394618626018
Great Britain,50.8547,-1.0793,S6557,125,Portsdown,3.59936392069,6.23463198171,1.09469006116,6.23463198171,0.00938989350312
Great Britain,51.3305,-2.00575,S6558,67,Potterne,3.90444926873,5.36080207772,0.719335921111,5.36080207772,0.568215970385
Great Britain,50.6874,-2.66117,S6559,0,Puncknowle,3.29131018989,5.29630133589,0.929540556296,5.29630133589,0.0322290133265
Great Britain,51.468,-0.214606,S6560,0,Putney,4.48820151052,5.26081719565,0.702897341776,5.26081719565,0.59932099796
Great Britain,50.8909,-0.175608,S6561,0,Pyecombe,3.9908611426,5.35245698974,1.27411219826,5.35245698974,0.0619380008073
Great Britain,52.2177,-0.521415,S6562,0,Radwell,5.06914565761,5.49168565464,0.014140704544,5.49168565464,0.854352528658
Great Britain,54.0503,-0.698483,S6563,0,Raisthorpe Manor,4.17450562543,4.92864199196,0.350788228236,4.92864199196,0.324177977674
Great Britain,51.5751,-1.5454,S6564,84,Rams Hill,4.19429635238,5.59840031768,0.527368680905,5.59840031768,0.661670615941
Great Britain,53.2782,-1.58453,S6565,20,Ramsley Moor,4.05145018869,4.86092230459,0.743063875922,4.86092230459,0.956406853018
Great Britain,52.3442,-0.568579,S6566,0,Raunds,5.17382683968,5.5367739581,0.124855839034,5.5367739581,0.793158556356
Great Britain,52.1314,-0.75368,S6567,0,Ravenstone,4.91499882832,5.72682524794,0.00863903929844,5.72682524794,1.07411355415
Great Britain,50.8603,-0.173957,S6569,0,Red Hill,3.96486458384,5.35941541905,1.30441634287,5.35941541905,0.0312998956708
Great Britain,53.227,-0.554292,S6570,0,Redlands Farm,4.82265685202,5.58836706977,0.50395499857,5.58836706977,0.451337437295
Great Britain,56.7399,-2.824,S6571,0,Reswallie Mains,1.1997035836,1.64121071228,0.595358252567,1.64121071228,0.266916973795
Great Britain,57.0162,-6.27894,S6572,230,Rhum,0.60364749399,1.30664896682,1.55833702934,1.30664896682,0.0091516173434
Great Britain,53.2054,-3.20688,S6573,120,Rhydymwyn,3.13334721759,3.35598655984,0.783902103327,3.35598655984,0.101987805644
Great Britain,53.8108,-2.53463,S6574,43,Ribchester,3.00775328234,3.80804267634,0.693703533939,3.80804267634,0.354438413973
Great Britain,51.7204,-0.0265771,S6575,0,Rimbury,4.79673248042,5.03690434684,0.536464763581,5.03690434684,0.490360063393
Great Britain,52.2849,0.630443,S6576,39,Risby,4.88952109479,4.33854182467,0.432475585541,4.33854182467,0.542426136879
Great Britain,50.7152,-3.53422,S6577,147,River Exe,3.55010609132,4.71010099807,1.25204540545,4.71010099807,0.0769468647834
Great Britain,54.0838,-4.61451,S6578,0,Roaldsway,1.93364382431,1.72630433206,1.76688653365,1.72630433206,0.0154688396462
Great Britain,51.7459,0.720722,S6579,6,Rook Hall,4.89950301979,4.29316313839,0.904504252717,4.29316313839,0.0177207043878
Great Britain,57.4654,-7.21729,S6580,449,Rosinish,1.64388078841,2.30300324691,2.333940678,2.30300324691,0.00652938741384
Great Britain,55.1793,-3.46212,S6581,185,Ross Mains,1.38345967289,2.28804467583,0.263773691827,2.28804467583,0.190813481966
Great Britain,50.9744,-2.07122,S6582,188,Rotherley,3.54601885212,5.53424562492,0.875289886438,5.53424562492,0.236667602557
Great Britain,51.705,-1.6859,S6583,197,Roughground Farm,4.30407062344,5.4102154653,0.56179464006,5.4102154653,0.69719657558
Great Britain,50.5913,-4.62531,S6584,54,Rough Tor South,3.1431996432,4.26790463044,1.98294996311,4.26790463044,0.124026565703
Great Britain,52.2631,-1.5765,S6585,100,Roxton,4.812122329,5.23293501441,0.494099297308,5.23293501441,0.94391865248
Great Britain,55.9593,-2.61512,S6586,0,Ruchlaw Mains,1.53314067473,2.22911268995,0.359120470734,2.22911268995,0.053649449205
Great Britain,55.8467,-3.24428,S6587,164,Rullion Green,1.06782769457,1.87841532056,0.189323739927,1.87841532056,0.143665237619
Great Britain,52.3471,-1.45531,S6588,47,Ryton,4.82212905736,5.30588974018,0.471113731173,5.30588974018,1.09114055428
Great Britain,50.4485,-4.03272,S6589,0,Saddlesborough,3.5373775116,4.66163008914,1.77542675822,4.66163008914,0.106195910467
Great Britain,51.3225,-3.01185,S6590,93,Sandcliff,3.90322438015,4.59948506919,0.45450862192,4.59948506919,0.00999512381114
Great Britain,52.5219,-1.96609,S6591,83,Sandwell Park,4.37025421536,4.76935497309,0.830199614189,4.76935497309,0.856654967767
Great Britain,52.6349,-3.15712,S6592,105,Sarn-y-Bryn-Calod,3.34403403854,3.66976454354,0.288376929209,3.66976454354,0.603787093022
Great Britain,54.2601,-0.564456,S6593,0,Sawdon Moor,4.16086820393,4.89227655944,0.582456193285,4.89227655944,0.152838446263
Great Britain,56.4228,-3.40734,S6594,0,Scone Wood,0.628380887122,1.33060899805,0.0280299411344,1.33060899805,0.10133593489
Great Britain,54.2633,-0.46452,S6595,0,Seamer Moor Barrow,4.24233182065,4.96775743978,0.620657177031,4.96775743978,0.0604539535514
Great Britain,51.0809,-2.97659,S6596,74,Sedgemoor,3.73483271016,4.7943001675,0.619711982295,4.7943001675,0.120378424147
Great Britain,51.1585,-2.82662,S6597,81,Shapwicjheath,3.78252423358,4.84671104998,0.485886309027,4.84671104998,0.185351541941
Great Britain,52.2537,-1.47257,S6598,61,Sharmer Farm,4.87614882301,5.33039261167,0.410010049267,5.33039261167,1.02974716975
Great Britain,54.184,-0.393,S6599,0,Sharpe Howes,4.34568910007,5.07320488095,0.587238280258,5.07320488095,0.0658445016687
Great Britain,52.6905,-2.728,S6600,55,Sharpstones Hill,3.76145290457,4.01332673838,0.620394862809,4.01332673838,0.610066220422
Great Britain,50.4529,-4.03855,S6601,0,Shaugh Moor,3.54417327964,4.65492499764,1.77397786077,4.65492499764,0.105704253935
Great Britain,50.7853,-2.51074,S6602,27,Shearplace Hill,3.37050092633,5.33309228981,0.845925573854,5.33309228981,0.16565009508
Great Britain,52.9701,-1.0201,S6603,6,Shelford,4.6758037719,5.48926765361,0.752750354367,5.48926765361,0.787332622085
Great Britain,50.3428,-4.0029,S6604,0,Shelter Cave,3.43176724904,4.76833274753,1.84710003706,4.76833274753,0.032172293981
Great Britain,58.2244,-6.19009,S6605,86,Sheshader,0.805465941304,1.76599249242,2.14508921784,1.76599249242,0.0149450894945
Great Britain,57.5083,-5.64643,S6606,292,Shieldaig,0.220494529637,0.877919527804,1.2499981242,0.877919527804,0.00620880020616
Great Britain,51.0416,0.303982,S6607,105,Shinewater Park,4.36697264645,4.84991073137,1.28850880018,4.84991073137,0.230875079998
Great Britain,51.5393,0.784828,S6608,8,Shoebury,4.79795839007,4.2651815649,1.11005661463,4.2651815649,0.0174935126261
Great Britain,53.2273,-0.366999,S6609,0,Short Ferry,4.95852865136,5.40340789549,0.5943573746,5.40340789549,0.431702092954
Great Britain,51.2018,-1.87402,S6610,119,Shrewton,3.78453534738,5.54364719449,0.89382985702,5.54364719449,0.475130421779
Great Britain,51.4929,-0.447021,S6611,0,Sipson Lane,4.41849408154,5.48588690069,0.643506199225,5.48588690069,0.684975075956
Great Britain,55.8043,-6.38919,S6612,278,Sithean,1.07758717309,1.06083420217,0.712137934462,1.06083420217,0.0506596486368
Great Britain,55.97,-2.43583,S6613,0,Skateraw,1.69438094087,2.36402792031,0.338695913468,2.36402792031,0.0225999225662
Great Britain,52.5142,-1.01111,S6614,1,Smeeton,4.99590179345,5.64846188541,0.462671196099,5.64846188541,1.087094377
Great Britain,51.2662,-1.69036,S6616,90,Snail Down,3.86802728274,5.65225753159,0.858542549441,5.65225753159,0.413861045763
Great Britain,55.0157,-3.02446,S6617,213,Solway Moss,1.83056816134,2.6751618186,0.602994384136,2.6751618186,0.0400520324079
Great Britain,51.1463,-2.90076,S6618,65,Somerset Levels,3.78376563888,4.8018165396,0.526111036284,4.8018165396,0.123641228156
Great Britain,56.6862,-6.4555,S6619,95,Sorisdale,0.730864888813,1.50113882133,1.53775080559,1.50113882133,0.0037
Great Britain,52.5288,0.412022,S6620,0,Southery Fen,5.08209822122,4.55883917638,0.107655347494,4.55883917638,0.241152206011
Great Britain,53.4375,-2.5736,S6621,338,Southworth Hall Farm,3.27384350073,3.86701915912,1.05128319429,3.86701915912,0.152537197103
Great Britain,50.9262,-0.507245,S6622,0,Sparrite Farm,3.87373662381,5.66279402972,1.13934015536,5.66279402972,0.138625387736
Great Britain,54.9949,-3.86503,S6623,50,Spottes Burn,1.25295085319,2.22296739994,0.587184790675,2.22296739994,0.118868843689
Great Britain,51.7452,0.512027,S6624,38,Springfield Lyons,5.0739707468,4.49983384349,0.782203598259,4.49983384349,0.18824199162
Great Britain,53.7944,-0.170425,S6625,0,Sproatley,4.75084675565,5.28508515707,0.56389613842,5.28508515707,0.0925301541391
Great Britain,52.0564,1.11163,S6626,1,Sproughton,4.45087833023,3.86931234128,0.94008115889,3.86931234128,0.0540170315734
Great Britain,52.8404,-0.712691,S6627,0,Sproxton,4.99311875227,5.70017936722,0.63743097606,5.70017936722,0.72359777356
Great Britain,53.9541,-1.07947,S6628,0,St George's Field,3.94242048315,4.7235980102,0.0267876632053,4.7235980102,0.434575702151
Great Britain,51.6171,-4.91818,S6629,4,Stackpole,2.17307617089,3.21390220094,1.58955916788,3.21390220094,0.0101099604351
Great Britain,55.4504,-2.07748,S6630,0,Standrop Rigg,2.24531486774,2.96803155686,0.258931483794,2.96803155686,0.306591143545
Great Britain,50.5983,-4.637,S6631,66,Stannon Downs,3.13066127061,4.25681314638,1.9851773116,4.25681314638,0.114641610683
Great Britain,51.9023,0.214004,S6632,75,Stanstead Brook,5.06676284995,4.77717620172,0.490024590379,4.77717620172,0.464756469515
Great Britain,52.3282,-0.583773,S6633,0,Stanwick South,5.15388392512,5.55206812583,0.110561585684,5.55206812583,0.815186747125
Great Britain,51.4698,-3.38804,S6634,92,St Donats,3.50213373378,4.22858590685,0.591302813963,4.22858590685,0.130575038962
Great Britain,50.6979,-2.54943,S6635,0,Steepleton,3.28754355483,5.36698901859,0.926343138259,5.36698901859,0.123564058286
Great Britain,50.9094,-2.20911,S6636,32,Stepleton,3.47916489585,5.47115930937,0.842010582475,5.47115930937,0.237506017818
Great Britain,50.7164,-2.4179,S6637,13,Stinsford,3.29414201449,5.44771437056,0.933975144691,5.44771437056,0.0734688702785
Great Britain,57.8157,-8.56947,S6638,0,St Kilda,3.01490843327,3.67940883057,3.20196755318,3.67940883057,0.00798952439135
Great Britain,52.5215,0.135922,S6639,2,Stonea,5.35798302701,4.83455048434,0.0671777640592,4.83455048434,0.295773005266
Great Britain,51.1838,-1.83831,S6640,109,Stonehenge Cursus,3.76974103255,5.5829293464,0.933814939375,5.5829293464,0.456121507605
Great Britain,54.1743,-2.79211,S6641,343,Storrs Moss,2.56520902965,3.4855464332,0.620921657297,3.4855464332,0.0401649897299
Great Britain,57.5807,-2.10536,S6642,0,Strichen,2.15178107411,2.24110204509,1.64912155892,2.24110204509,0.123596024612
Great Britain,51.7308,0.753124,S6643,0,Stumble,4.87167126887,4.26335046981,0.936331130891,4.26335046981,0.0164362731786
Great Britain,51.4498,0.310074,S6644,25,Swanscombe,4.71686445451,4.74827673873,0.939181266016,4.74827673873,0.0745295380101
Great Britain,52.8614,-1.4578,S6645,76,Swarkestone,4.43559111047,5.10813006461,0.940845800118,5.10813006461,1.11317139821
Great Britain,50.8712,-0.14813,S6646,0,Sweetpatch Bottom,3.98691856974,5.33156416261,1.29919186335,5.33156416261,0.049061162848
Great Britain,52.6637,-0.379219,S6647,0,Tallington,5.34814302669,5.35535273443,0.387352746965,5.35535273443,0.448682414455
Great Britain,53.1838,-3.37541,S6648,54,Tandderwen,3.08256953779,3.21241139285,0.740836677615,3.21241139285,0.167133576818
Great Britain,50.6676,-1.5245,S6649,0,Tennyson Down,3.30456620142,6.15004792868,1.33680523099,6.15004792868,0.0107977266126
Great Britain,51.503,-0.0979463,S6650,0,Thames,4.56996685173,5.13990153581,0.700865008519,5.13990153581,0.485048855438
Great Britain,50.8913,-0.75294,S6651,0,The Trundle,3.74652465841,5.90933272234,1.08822510704,5.90933272234,0.114331522337
Great Britain,55.5834,-2.06981,S6652,0,Thirlings,2.18782476455,2.88962687093,0.16286387107,2.88962687093,0.215981881648
Great Britain,54.4513,-3.11058,S6653,531,Thorn Crag,2.14645000755,3.08203373371,0.876472176398,3.08203373371,0.211719862554
Great Britain,53.6273,-0.918735,S6654,0,Thorne Moor,4.28245943647,5.07225040764,0.104357639035,5.07225040764,0.205774437492
Great Britain,50.8624,-0.25347,S6655,0,Thundersbarrow Hill,3.92866284657,5.43516705028,1.28879013412,5.43516705028,0.0350887232598
Great Britain,54.1217,-0.423854,S6656,0,Thwing,4.35497551446,5.08884047445,0.51853291926,5.08884047445,0.135361270222
Great Britain,50.8541,-0.185569,S6657,0,Toadhole,3.95383467742,5.37230487491,1.30822992026,5.37230487491,0.0279864842558
Great Britain,51.7366,0.811425,S6658,0,Tollesbury,4.81370881937,4.20484068586,0.969277754632,4.20484068586,0.0104521923538
Great Britain,51.1857,-2.79993,S6659,104,Tollgate House,3.8049518847,4.84742638332,0.45166786669,4.84742638332,0.204367438698
Great Britain,51.4883,-2.33562,S6660,137,Tormarton,4.06068922938,5.00340360645,0.35416447775,5.00340360645,0.262179133418
Great Britain,53.3078,-1.56623,S6662,51,Totley,4.04447721559,4.87071876065,0.709357941874,4.87071876065,0.927098843975
Great Britain,54.9992,-3.55877,S6663,169,Townfoot Farm,1.43912843242,2.37638997347,0.449098768647,2.37638997347,0.0123685609511
Great Britain,55.8338,-5.06142,S6664,65,Townhead,0.460470612852,1.09698656218,0.831242811819,1.09698656218,0.0163517736041
Great Britain,55.8426,-6.44947,S6665,3,Traigh Bhan,1.12113054262,1.09542751988,0.725172622001,1.09542751988,0.00373450130539
Great Britain,53.2925,-4.61243,S6666,0,Trefignath,1.8545602166,2.09844323852,1.48885719399,2.09844323852,0.0178748118871
Great Britain,50.0635,-5.59151,S6667,0,Tregiffian,3.19051553397,3.91605897102,2.61030827921,3.91605897102,0.0157285536525
Great Britain,50.0291,-5.16433,S6668,0,Trelan,3.36839769698,4.24518104605,2.76036819966,4.24518104605,0.0257359767641
Great Britain,50.6358,-4.76499,S6669,208,Treligga Barrow,3.0261981445,4.17260081893,2.03866546204,4.17260081893,0.00780016025477
Great Britain,52.6556,-3.06896,S6670,129,Trelystan,3.42813362407,3.73403935536,0.366573885186,3.73403935536,0.579395088088
Great Britain,50.4105,-5.09959,S6671,90,Trethellan Farm,3.0494933451,4.04805252413,2.43030486361,4.04805252413,0.0209488758648
Great Britain,51.1224,-3.9121,S6672,4,Trevisker,3.25662603369,4.15845171274,1.12980594307,4.15845171274,0.110752483042
Great Britain,52.4209,-4.03104,S6673,186,Troedrhiwgwinau Farm,2.53706272396,3.1050371324,0.634120958572,3.1050371324,0.0570993073513
Great Britain,52.6069,1.3101,S6674,6,Trowse,4.18070348609,3.66562721172,0.939550751849,3.66562721172,0.297207265221
Great Britain,57.7654,-7.214,S6675,0,Udal,1.65858375902,2.38581369432,2.62808006349,2.38581369432,0.0456899660757
Great Britain,53.9728,-0.193127,S6676,0,unassociated artefact,4.62947147172,5.33932371404,0.598774802867,5.33932371404,0.0224345770854
Great Britain,52.3392,0.0713477,S6677,4,Upper Delphs Terrace,5.3998906271,4.89688568439,0.0456960975937,4.89688568439,0.489060308542
